Results of parsing:
ID	nyskol	SK1X	%	SK2X	%	SK3X	%	SK4X	%	SK5X	%	SK6X	%	SK7X	%	SK10X	%	
1567	684	1	4.00	0	0	1	4.00	2	8.00	0	0	1	4.00	4	16.00	0	0	
1569	691	2	8.33	5	20.83	0	0	0	0	0	0	8	33.33	9	37.50	0	0	
1570	691	0	0	0	0	0	0	0	0	1	4.17	1	4.17	0	0	0	0	
1571	691	0	0	0	0	6	25.00	0	0	6	25.00	1	4.17	0	0	4	16.67	
1572	691	1	4.17	2	8.33	0	0	0	0	1	4.17	3	12.50	2	8.33	0	0	
1573	691	0	0	1	4.17	1	4.17	0	0	0	0	0	0	1	4.17	2	8.33	
1574	691	0	0	0	0	2	8.33	0	0	1	4.17	0	0	0	0	1	4.17	
1576	691	14	58.33	0	0	0	0	13	54.17	0	0	0	0	0	0	0	0	
1577	691	0	0	0	0	0	0	1	4.17	0	0	1	4.17	0	0	0	0	
1578	691	0	0	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
1579	691	0	0	1	4.17	10	41.67	0	0	5	20.83	0	0	0	0	11	45.83	
1580	691	0	0	0	0	0	0	0	0	0	0	2	8.33	0	0	0	0	
1581	691	0	0	0	0	0	0	0	0	0	0	0	0	6	25.00	0	0	
1582	691	2	8.33	0	0	0	0	0	0	2	8.33	0	0	0	0	3	12.50	
1583	691	3	12.50	0	0	0	0	0	0	0	0	0	0	1	4.17	0	0	
1584	691	0	0	0	0	0	0	1	4.17	1	4.17	0	0	0	0	0	0	
1585	691	1	4.17	0	0	0	0	0	0	0	0	5	20.83	0	0	0	0	
1586	691	2	8.33	0	0	2	8.33	4	16.67	1	4.17	0	0	0	0	0	0	
1587	691	2	8.33	0	0	0	0	0	0	0	0	0	0	3	12.50	1	4.17	
1588	691	0	0	0	0	0	0	6	25.00	3	12.50	0	0	0	0	0	0	
1589	691	5	20.83	0	0	1	4.17	0	0	0	0	0	0	0	0	1	4.17	
1590	691	9	37.50	0	0	0	0	16	66.67	0	0	0	0	1	4.17	0	0	
1591	691	0	0	0	0	0	0	0	0	3	12.50	0	0	0	0	0	0	
1592	691	1	4.17	3	12.50	0	0	0	0	0	0	2	8.33	0	0	0	0	
1593	691	0	0	0	0	2	8.33	0	0	2	8.33	4	16.67	0	0	3	12.50	
1594	691	0	0	1	4.17	0	0	0	0	0	0	1	4.17	5	20.83	1	4.17	
1595	692	1	3.70	1	3.70	0	0	0	0	0	0	0	0	2	7.41	0	0	
1596	692	1	3.70	0	0	0	0	1	3.70	0	0	0	0	1	3.70	1	3.70	
1597	692	0	0	7	25.93	0	0	0	0	2	7.41	2	7.41	7	25.93	0	0	
1599	692	1	3.70	0	0	1	3.70	2	7.41	1	3.70	0	0	1	3.70	8	29.63	
1600	692	3	11.11	0	0	1	3.70	0	0	0	0	0	0	3	11.11	0	0	
1601	692	1	3.70	1	3.70	0	0	0	0	0	0	0	0	0	0	0	0	
1602	692	3	11.11	0	0	0	0	1	3.70	0	0	0	0	0	0	1	3.70	
1603	692	3	11.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604	692	3	11.11	0	0	0	0	10	37.04	0	0	0	0	2	7.41	0	0	
1605	692	1	3.70	0	0	0	0	0	0	0	0	1	3.70	3	11.11	1	3.70	
1606	692	2	7.41	0	0	0	0	3	11.11	2	7.41	2	7.41	1	3.70	0	0	
1607	692	1	3.70	0	0	6	22.22	0	0	2	7.41	0	0	0	0	5	18.52	
1608	692	0	0	5	18.52	0	0	0	0	0	0	5	18.52	0	0	0	0	
1609	692	1	3.70	1	3.70	0	0	0	0	0	0	2	7.41	1	3.70	0	0	
1610	692	0	0	0	0	1	3.70	0	0	5	18.52	0	0	0	0	0	0	
1611	692	2	7.41	1	3.70	0	0	2	7.41	0	0	1	3.70	1	3.70	0	0	
1612	692	6	22.22	0	0	0	0	0	0	0	0	0	0	2	7.41	3	11.11	
1613	692	7	25.93	0	0	0	0	6	22.22	1	3.70	0	0	0	0	0	0	
1614	692	0	0	0	0	1	3.70	1	3.70	1	3.70	2	7.41	0	0	0	0	
1615	692	1	3.70	8	29.63	1	3.70	0	0	0	0	5	18.52	0	0	5	18.52	
1616	692	8	29.63	0	0	0	0	4	14.81	0	0	0	0	0	0	0	0	
1617	692	1	3.70	0	0	3	11.11	1	3.70	6	22.22	1	3.70	0	0	1	3.70	
1618	692	1	3.70	0	0	0	0	3	11.11	0	0	0	0	0	0	0	0	
1619	692	1	3.70	0	0	7	25.93	6	22.22	2	7.41	1	3.70	0	0	3	11.11	
1620	692	1	3.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1621	692	1	3.70	0	0	0	0	0	0	0	0	0	0	2	7.41	2	7.41	
1622	692	0	0	0	0	10	37.04	0	0	1	3.70	0	0	0	0	3	11.11	
1623	692	1	3.70	4	14.81	0	0	0	0	0	0	2	7.41	5	18.52	1	3.70	
1624	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1625	693	1	4.76	1	4.76	0	0	6	28.57	0	0	1	4.76	0	0	0	0	
1626	693	1	4.76	1	4.76	0	0	0	0	1	4.76	1	4.76	0	0	0	0	
1627	693	1	4.76	0	0	1	4.76	0	0	0	0	0	0	0	0	1	4.76	
1629	693	1	4.76	1	4.76	0	0	0	0	0	0	3	14.29	0	0	0	0	
1630	693	2	9.52	0	0	2	9.52	0	0	0	0	0	0	0	0	0	0	
1631	693	2	9.52	0	0	6	28.57	0	0	0	0	0	0	0	0	4	19.05	
1632	693	0	0	2	9.52	0	0	0	0	0	0	5	23.81	6	28.57	0	0	
1633	693	0	0	0	0	0	0	14	66.67	0	0	0	0	0	0	0	0	
1634	693	1	4.76	2	9.52	0	0	0	0	0	0	3	14.29	3	14.29	0	0	
1635	693	0	0	5	23.81	1	4.76	2	9.52	0	0	3	14.29	0	0	0	0	
1636	693	2	9.52	1	4.76	0	0	1	4.76	0	0	1	4.76	0	0	3	14.29	
1638	693	2	9.52	0	0	4	19.05	0	0	3	14.29	0	0	0	0	7	33.33	
1639	693	2	9.52	0	0	0	0	5	23.81	1	4.76	2	9.52	0	0	0	0	
1641	693	3	14.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1642	693	7	33.33	1	4.76	0	0	1	4.76	0	0	0	0	1	4.76	0	0	
1643	693	0	0	9	42.86	0	0	1	4.76	0	0	6	28.57	11	52.38	0	0	
1644	693	0	0	2	9.52	0	0	0	0	0	0	1	4.76	3	14.29	0	0	
1645	693	6	28.57	0	0	1	4.76	0	0	0	0	0	0	0	0	6	28.57	
1647	693	0	0	0	0	1	4.76	0	0	1	4.76	0	0	0	0	2	9.52	
1648	693	1	4.76	0	0	0	0	0	0	1	4.76	1	4.76	1	4.76	2	9.52	
1649	693	7	33.33	1	4.76	0	0	4	19.05	3	14.29	2	9.52	2	9.52	2	9.52	
1650	694	4	14.29	1	3.57	3	10.71	11	39.29	1	3.57	0	0	0	0	1	3.57	
1651	694	1	3.57	0	0	0	0	0	0	0	0	0	0	3	10.71	1	3.57	
1652	694	3	10.71	0	0	1	3.57	2	7.14	0	0	0	0	0	0	4	14.29	
1653	694	3	10.71	0	0	0	0	2	7.14	0	0	0	0	1	3.57	0	0	
1654	694	0	0	1	3.57	0	0	2	7.14	0	0	0	0	2	7.14	1	3.57	
1655	694	0	0	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1656	694	0	0	0	0	2	7.14	0	0	7	25.00	0	0	0	0	1	3.57	
1657	694	6	21.43	0	0	0	0	1	3.57	2	7.14	1	3.57	0	0	1	3.57	
1658	694	0	0	1	3.57	3	10.71	2	7.14	0	0	3	10.71	3	10.71	0	0	
1659	694	4	14.29	0	0	0	0	0	0	0	0	1	3.57	0	0	0	0	
1660	694	0	0	5	17.86	0	0	0	0	2	7.14	5	17.86	1	3.57	0	0	
1661	694	1	3.57	0	0	1	3.57	1	3.57	0	0	0	0	1	3.57	0	0	
1662	694	3	10.71	0	0	1	3.57	3	10.71	0	0	0	0	0	0	6	21.43	
1663	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7.14	
1664	694	0	0	4	14.29	0	0	0	0	0	0	5	17.86	9	32.14	0	0	
1665	694	0	0	0	0	11	39.29	0	0	2	7.14	0	0	0	0	4	14.29	
1666	694	0	0	20	71.43	0	0	0	0	0	0	17	60.71	8	28.57	0	0	
1667	694	1	3.57	0	0	0	0	1	3.57	0	0	0	0	1	3.57	0	0	
1668	694	2	7.14	0	0	3	10.71	0	0	2	7.14	0	0	0	0	0	0	
1669	694	0	0	0	0	0	0	0	0	7	25.00	0	0	0	0	0	0	
1671	694	0	0	0	0	3	10.71	0	0	3	10.71	0	0	0	0	1	3.57	
1672	694	1	3.57	0	0	1	3.57	0	0	0	0	0	0	0	0	2	7.14	
1673	694	0	0	0	0	2	7.14	0	0	2	7.14	1	3.57	0	0	0	0	
1674	694	4	14.29	0	0	1	3.57	13	46.43	0	0	0	0	0	0	1	3.57	
1675	694	2	7.14	0	0	1	3.57	0	0	0	0	1	3.57	0	0	0	0	
1676	694	5	17.86	1	3.57	0	0	0	0	0	0	0	0	0	0	0	0	
1677	694	0	0	0	0	0	0	0	0	0	0	0	0	2	7.14	0	0	
1678	694	1	3.57	2	7.14	0	0	0	0	2	7.14	0	0	1	3.57	1	3.57	
1679	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
916	771	0	0	0	0	7	26.92	3	11.54	8	30.77	0	0	0	0	5	19.23	
917	771	0	0	13	50.00	0	0	0	0	0	0	3	11.54	5	19.23	0	0	
918	771	1	3.85	0	0	1	3.85	0	0	0	0	1	3.85	0	0	0	0	
919	771	2	7.69	1	3.85	0	0	0	0	0	0	1	3.85	0	0	0	0	
920	771	3	11.54	0	0	0	0	1	3.85	0	0	0	0	0	0	0	0	
921	771	0	0	3	11.54	0	0	0	0	0	0	0	0	1	3.85	0	0	
922	771	1	3.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
923	771	6	23.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924	771	2	7.69	0	0	0	0	1	3.85	0	0	0	0	0	0	0	0	
925	771	0	0	0	0	3	11.54	0	0	0	0	3	11.54	0	0	1	3.85	
926	771	3	11.54	0	0	0	0	1	3.85	0	0	0	0	0	0	2	7.69	
927	771	4	15.38	0	0	2	7.69	2	7.69	1	3.85	0	0	0	0	2	7.69	
928	771	2	7.69	1	3.85	0	0	3	11.54	0	0	0	0	0	0	0	0	
929	771	0	0	2	7.69	2	7.69	2	7.69	3	11.54	8	30.77	0	0	6	23.08	
930	771	1	3.85	0	0	0	0	1	3.85	0	0	0	0	1	3.85	0	0	
931	771	0	0	0	0	0	0	2	7.69	0	0	0	0	11	42.31	1	3.85	
932	771	4	15.38	0	0	2	7.69	3	11.54	0	0	0	0	0	0	2	7.69	
933	771	1	3.85	0	0	1	3.85	1	3.85	1	3.85	0	0	1	3.85	1	3.85	
934	771	0	0	2	7.69	0	0	0	0	0	0	0	0	2	7.69	0	0	
935	771	1	3.85	0	0	4	15.38	6	23.08	8	30.77	7	26.92	0	0	2	7.69	
936	771	4	15.38	3	11.54	0	0	0	0	0	0	1	3.85	0	0	0	0	
937	771	1	3.85	1	3.85	2	7.69	1	3.85	0	0	3	11.54	0	0	0	0	
938	771	0	0	0	0	0	0	0	0	0	0	2	7.69	0	0	0	0	
939	771	0	0	0	0	1	3.85	0	0	0	0	1	3.85	0	0	2	7.69	
940	771	5	19.23	0	0	0	0	2	7.69	0	0	0	0	3	11.54	0	0	
941	771	0	0	3	11.54	2	7.69	2	7.69	3	11.54	2	7.69	6	23.08	0	0	
953	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942	772	0	0	3	13.04	0	0	1	4.35	0	0	2	8.70	2	8.70	0	0	
943	772	2	8.70	0	0	5	21.74	1	4.35	11	47.83	2	8.70	1	4.35	1	4.35	
944	772	0	0	0	0	0	0	0	0	0	0	0	0	1	4.35	4	17.39	
945	772	2	8.70	4	17.39	1	4.35	1	4.35	1	4.35	0	0	4	17.39	0	0	
946	772	3	13.04	1	4.35	1	4.35	1	4.35	0	0	0	0	0	0	0	0	
947	772	1	4.35	0	0	0	0	0	0	0	0	4	17.39	1	4.35	0	0	
948	772	2	8.70	0	0	1	4.35	1	4.35	0	0	0	0	0	0	1	4.35	
949	772	3	13.04	4	17.39	0	0	1	4.35	0	0	4	17.39	1	4.35	1	4.35	
950	772	0	0	13	56.52	1	4.35	1	4.35	0	0	9	39.13	5	21.74	1	4.35	
951	772	3	13.04	0	0	1	4.35	4	17.39	0	0	0	0	0	0	3	13.04	
952	772	0	0	1	4.35	2	8.70	0	0	1	4.35	0	0	1	4.35	0	0	
954	772	0	0	0	0	4	17.39	1	4.35	0	0	0	0	0	0	2	8.70	
955	772	3	13.04	1	4.35	0	0	1	4.35	0	0	0	0	0	0	0	0	
956	772	1	4.35	0	0	0	0	3	13.04	0	0	0	0	0	0	1	4.35	
957	772	2	8.70	0	0	0	0	0	0	0	0	1	4.35	0	0	1	4.35	
958	772	1	4.35	1	4.35	0	0	0	0	0	0	1	4.35	0	0	1	4.35	
959	772	0	0	2	8.70	1	4.35	0	0	0	0	1	4.35	0	0	0	0	
960	772	2	8.70	0	0	1	4.35	2	8.70	3	13.04	0	0	0	0	0	0	
961	772	3	13.04	0	0	2	8.70	1	4.35	1	4.35	3	13.04	1	4.35	1	4.35	
962	772	3	13.04	0	0	0	0	1	4.35	0	0	0	0	0	0	0	0	
963	772	0	0	1	4.35	0	0	2	8.70	0	0	0	0	3	13.04	0	0	
964	772	7	30.43	0	0	0	0	2	8.70	0	0	0	0	0	0	1	4.35	
965	772	3	13.04	0	0	5	21.74	1	4.35	0	0	0	0	0	0	3	13.04	
966	772	0	0	0	0	1	4.35	2	8.70	1	4.35	0	0	0	0	0	0	
967	773	1	4.17	1	4.17	0	0	1	4.17	0	0	0	0	9	37.50	0	0	
968	773	1	4.17	0	0	0	0	0	0	0	0	0	0	0	0	1	4.17	
969	773	2	8.33	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
970	773	0	0	0	0	0	0	0	0	0	0	1	4.17	0	0	0	0	
971	773	0	0	0	0	0	0	0	0	0	0	0	0	1	4.17	0	0	
972	773	1	4.17	0	0	3	12.50	0	0	1	4.17	0	0	2	8.33	3	12.50	
973	773	0	0	1	4.17	0	0	1	4.17	0	0	0	0	2	8.33	0	0	
974	773	2	8.33	0	0	0	0	1	4.17	0	0	0	0	0	0	1	4.17	
975	773	1	4.17	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
976	773	1	4.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
977	773	2	8.33	0	0	0	0	1	4.17	0	0	0	0	0	0	0	0	
978	773	2	8.33	0	0	1	4.17	0	0	0	0	1	4.17	0	0	0	0	
979	773	1	4.17	0	0	2	8.33	1	4.17	0	0	0	0	0	0	0	0	
980	773	9	37.50	0	0	0	0	8	33.33	0	0	0	0	0	0	0	0	
981	773	1	4.17	0	0	1	4.17	5	20.83	0	0	0	0	0	0	0	0	
982	773	2	8.33	0	0	0	0	1	4.17	0	0	1	4.17	0	0	0	0	
983	773	1	4.17	0	0	3	12.50	0	0	1	4.17	0	0	0	0	2	8.33	
984	773	6	25.00	0	0	2	8.33	2	8.33	0	0	0	0	1	4.17	0	0	
985	773	1	4.17	0	0	0	0	1	4.17	0	0	0	0	1	4.17	0	0	
986	773	1	4.17	0	0	1	4.17	0	0	1	4.17	0	0	0	0	0	0	
987	773	2	8.33	0	0	0	0	4	16.67	0	0	0	0	0	0	0	0	
988	773	0	0	0	0	1	4.17	0	0	1	4.17	5	20.83	1	4.17	3	12.50	
989	773	3	12.50	0	0	1	4.17	0	0	1	4.17	2	8.33	0	0	1	4.17	
990	773	3	12.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991	773	3	12.50	0	0	0	0	2	8.33	0	0	0	0	0	0	0	0	
992	781	0	0	7	38.89	3	16.67	0	0	0	0	3	16.67	3	16.67	2	11.11	
993	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
994	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995	781	1	5.56	0	0	0	0	2	11.11	0	0	0	0	0	0	0	0	
996	781	1	5.56	0	0	1	5.56	0	0	0	0	0	0	2	11.11	3	16.67	
997	781	2	11.11	0	0	5	27.78	1	5.56	9	50.00	0	0	0	0	2	11.11	
998	781	0	0	0	0	0	0	1	5.56	0	0	4	22.22	0	0	0	0	
999	781	2	11.11	0	0	0	0	1	5.56	0	0	1	5.56	0	0	0	0	
1000	781	0	0	0	0	1	5.56	2	11.11	2	11.11	1	5.56	0	0	2	11.11	
1001	781	11	61.11	0	0	0	0	7	38.89	0	0	0	0	0	0	0	0	
1002	781	0	0	0	0	0	0	0	0	0	0	3	16.67	0	0	1	5.56	
1003	781	1	5.56	0	0	0	0	0	0	0	0	0	0	0	0	1	5.56	
1004	781	1	5.56	0	0	0	0	0	0	0	0	0	0	2	11.11	1	5.56	
1005	781	0	0	0	0	0	0	0	0	0	0	0	0	1	5.56	0	0	
1006	781	5	27.78	0	0	0	0	1	5.56	0	0	0	0	0	0	0	0	
1007	781	0	0	1	5.56	0	0	2	11.11	0	0	0	0	10	55.56	0	0	
1008	781	1	5.56	0	0	1	5.56	1	5.56	0	0	0	0	0	0	1	5.56	
1009	781	2	11.11	0	0	0	0	2	11.11	1	5.56	3	16.67	0	0	0	0	
1010	781	0	0	12	66.67	0	0	0	0	0	0	4	22.22	4	22.22	0	0	
1011	782	0	0	7	35.00	0	0	0	0	0	0	6	30.00	1	5.00	0	0	
1012	782	1	5.00	0	0	0	0	0	0	0	0	1	5.00	0	0	0	0	
1013	782	2	10.00	0	0	0	0	3	15.00	0	0	0	0	0	0	0	0	
1014	782	5	25.00	0	0	1	5.00	1	5.00	0	0	0	0	2	10.00	1	5.00	
1015	782	1	5.00	0	0	1	5.00	1	5.00	0	0	0	0	1	5.00	1	5.00	
1016	782	0	0	9	45.00	0	0	0	0	0	0	9	45.00	8	40.00	0	0	
1017	782	1	5.00	0	0	0	0	0	0	0	0	1	5.00	1	5.00	0	0	
1018	782	2	10.00	0	0	2	10.00	1	5.00	0	0	0	0	0	0	5	25.00	
1019	782	3	15.00	3	15.00	0	0	1	5.00	1	5.00	1	5.00	2	10.00	0	0	
1020	782	0	0	0	0	0	0	2	10.00	0	0	0	0	0	0	0	0	
1021	782	1	5.00	0	0	1	5.00	2	10.00	1	5.00	2	10.00	1	5.00	1	5.00	
1022	782	0	0	0	0	1	5.00	1	5.00	4	20.00	0	0	0	0	1	5.00	
1023	782	0	0	0	0	3	15.00	5	25.00	1	5.00	0	0	0	0	0	0	
1024	782	1	5.00	0	0	1	5.00	0	0	1	5.00	0	0	0	0	1	5.00	
1025	782	0	0	0	0	4	20.00	2	10.00	4	20.00	0	0	0	0	1	5.00	
1026	782	0	0	2	10.00	0	0	1	5.00	0	0	0	0	2	10.00	0	0	
1027	782	0	0	4	20.00	0	0	0	0	0	0	1	5.00	2	10.00	0	0	
1029	782	2	10.00	0	0	2	10.00	1	5.00	0	0	0	0	0	0	1	5.00	
1030	782	5	25.00	0	0	3	15.00	1	5.00	0	0	0	0	1	5.00	0	0	
1031	782	4	20.00	0	0	0	0	1	5.00	0	0	0	0	4	20.00	0	0	
1032	782	1	5.00	0	0	3	15.00	2	10.00	0	0	0	0	0	0	7	35.00	
1033	783	3	15.79	0	0	5	26.32	1	5.26	0	0	0	0	0	0	2	10.53	
1034	783	1	5.26	4	21.05	0	0	1	5.26	0	0	1	5.26	2	10.53	0	0	
1035	783	3	15.79	0	0	0	0	2	10.53	0	0	0	0	1	5.26	1	5.26	
1036	783	0	0	0	0	0	0	0	0	0	0	2	10.53	1	5.26	0	0	
1037	783	1	5.26	0	0	0	0	0	0	2	10.53	1	5.26	0	0	3	15.79	
1038	783	1	5.26	0	0	0	0	1	5.26	0	0	0	0	0	0	0	0	
1039	783	2	10.53	0	0	0	0	7	36.84	0	0	0	0	0	0	1	5.26	
1040	783	0	0	0	0	2	10.53	0	0	2	10.53	0	0	0	0	1	5.26	
1041	783	3	15.79	1	5.26	0	0	1	5.26	0	0	0	0	7	36.84	0	0	
1043	783	2	10.53	1	5.26	0	0	0	0	0	0	0	0	0	0	1	5.26	
1044	783	3	15.79	0	0	0	0	1	5.26	0	0	0	0	1	5.26	0	0	
1045	783	0	0	1	5.26	0	0	1	5.26	0	0	1	5.26	0	0	0	0	
1046	783	3	15.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1047	783	2	10.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1048	783	0	0	1	5.26	0	0	0	0	0	0	1	5.26	0	0	2	10.53	
1049	783	5	26.32	0	0	0	0	0	0	0	0	0	0	2	10.53	0	0	
1050	783	0	0	0	0	2	10.53	0	0	1	5.26	0	0	0	0	1	5.26	
1051	783	1	5.26	0	0	2	10.53	1	5.26	2	10.53	0	0	0	0	1	5.26	
1052	783	0	0	0	0	0	0	2	10.53	0	0	0	0	0	0	0	0	
1053	783	1	5.26	2	10.53	0	0	0	0	0	0	3	15.79	4	21.05	1	5.26	
1054	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1055	791	4	14.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1056	791	0	0	3	10.71	0	0	0	0	0	0	0	0	0	0	0	0	
1057	791	1	3.57	0	0	0	0	1	3.57	0	0	0	0	1	3.57	0	0	
1058	791	1	3.57	2	7.14	0	0	0	0	0	0	5	17.86	1	3.57	0	0	
1059	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1060	791	3	10.71	0	0	2	7.14	0	0	0	0	2	7.14	0	0	1	3.57	
1061	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1062	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1063	791	3	10.71	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1064	791	0	0	1	3.57	0	0	0	0	0	0	0	0	0	0	0	0	
1065	791	1	3.57	0	0	0	0	2	7.14	0	0	0	0	0	0	0	0	
1067	791	0	0	13	46.43	0	0	0	0	0	0	2	7.14	17	60.71	0	0	
1068	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1069	791	2	7.14	0	0	0	0	12	42.86	0	0	0	0	0	0	0	0	
1070	791	0	0	0	0	0	0	0	0	0	0	1	3.57	0	0	0	0	
1071	791	1	3.57	0	0	0	0	0	0	0	0	0	0	6	21.43	0	0	
1072	791	0	0	0	0	2	7.14	0	0	0	0	1	3.57	0	0	11	39.29	
1073	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1074	791	4	14.29	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1076	791	4	14.29	0	0	0	0	0	0	0	0	1	3.57	0	0	0	0	
1077	791	4	14.29	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1078	791	3	10.71	0	0	0	0	0	0	0	0	1	3.57	1	3.57	0	0	
1079	791	10	35.71	0	0	0	0	9	32.14	0	0	0	0	0	0	0	0	
1080	791	3	10.71	0	0	2	7.14	6	21.43	0	0	1	3.57	0	0	1	3.57	
1081	791	1	3.57	0	0	5	17.86	0	0	0	0	0	0	0	0	12	42.86	
1082	791	1	3.57	0	0	14	50.00	0	0	21	75.00	0	0	0	0	2	7.14	
1083	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1084	791	1	3.57	0	0	7	25.00	0	0	0	0	0	0	0	0	4	14.29	
1085	792	6	22.22	0	0	3	11.11	4	14.81	5	18.52	0	0	0	0	2	7.41	
1086	792	2	7.41	1	3.70	0	0	3	11.11	0	0	0	0	0	0	0	0	
1087	792	4	14.81	1	3.70	0	0	2	7.41	0	0	0	0	0	0	0	0	
1089	792	1	3.70	6	22.22	0	0	0	0	1	3.70	7	25.93	8	29.63	0	0	
1090	792	0	0	7	25.93	0	0	0	0	1	3.70	2	7.41	5	18.52	1	3.70	
1091	792	1	3.70	0	0	9	33.33	0	0	11	40.74	0	0	0	0	3	11.11	
1092	792	0	0	0	0	0	0	3	11.11	0	0	0	0	0	0	0	0	
1093	792	4	14.81	0	0	0	0	2	7.41	0	0	1	3.70	0	0	6	22.22	
1095	792	1	3.70	1	3.70	1	3.70	0	0	1	3.70	0	0	0	0	3	11.11	
1096	792	3	11.11	0	0	0	0	1	3.70	0	0	0	0	0	0	0	0	
1097	792	0	0	0	0	1	3.70	4	14.81	0	0	1	3.70	0	0	1	3.70	
1098	792	0	0	14	51.85	0	0	0	0	0	0	12	44.44	20	74.07	0	0	
1099	792	0	0	0	0	0	0	4	14.81	0	0	4	14.81	0	0	0	0	
1100	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11.11	
1101	792	4	14.81	0	0	0	0	1	3.70	0	0	0	0	0	0	0	0	
1102	792	5	18.52	0	0	1	3.70	1	3.70	0	0	0	0	0	0	1	3.70	
1103	792	1	3.70	0	0	1	3.70	0	0	1	3.70	0	0	2	7.41	0	0	
1104	792	4	14.81	0	0	0	0	5	18.52	0	0	0	0	0	0	0	0	
1105	792	2	7.41	0	0	0	0	1	3.70	0	0	0	0	1	3.70	1	3.70	
1106	792	2	7.41	0	0	1	3.70	1	3.70	0	0	2	7.41	0	0	2	7.41	
1107	792	2	7.41	0	0	3	11.11	3	11.11	0	0	0	0	0	0	0	0	
1108	792	0	0	1	3.70	0	0	0	0	0	0	1	3.70	0	0	0	0	
1109	792	0	0	0	0	0	0	1	3.70	0	0	0	0	0	0	0	0	
1111	792	0	0	0	0	2	7.41	0	0	1	3.70	0	0	0	0	4	14.81	
1112	792	0	0	0	0	2	7.41	0	0	0	0	0	0	0	0	0	0	
1113	792	3	11.11	0	0	4	14.81	0	0	2	7.41	0	0	0	0	3	11.11	
1114	792	1	3.70	1	3.70	0	0	0	0	0	0	2	7.41	0	0	0	0	
1115	792	1	3.70	0	0	1	3.70	0	0	7	25.93	0	0	0	0	0	0	
1116	793	1	3.57	5	17.86	0	0	0	0	1	3.57	3	10.71	5	17.86	0	0	
1117	793	6	21.43	0	0	0	0	7	25.00	0	0	0	0	0	0	0	0	
1118	793	1	3.57	1	3.57	0	0	1	3.57	0	0	0	0	1	3.57	1	3.57	
1119	793	0	0	0	0	23	82.14	0	0	16	57.14	0	0	0	0	22	78.57	
1120	793	1	3.57	0	0	8	28.57	0	0	0	0	0	0	0	0	9	32.14	
1121	793	2	7.14	0	0	0	0	0	0	0	0	1	3.57	1	3.57	0	0	
1122	793	2	7.14	0	0	0	0	3	10.71	0	0	0	0	3	10.71	0	0	
1123	793	2	7.14	0	0	0	0	2	7.14	0	0	0	0	4	14.29	0	0	
1124	793	2	7.14	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1125	793	1	3.57	0	0	1	3.57	0	0	0	0	1	3.57	0	0	2	7.14	
1126	793	4	14.29	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1127	793	5	17.86	0	0	0	0	5	17.86	0	0	0	0	1	3.57	0	0	
1128	793	4	14.29	0	0	0	0	0	0	0	0	0	0	0	0	1	3.57	
1129	793	6	21.43	0	0	0	0	1	3.57	0	0	0	0	0	0	0	0	
1130	793	0	0	11	39.29	0	0	0	0	0	0	1	3.57	11	39.29	0	0	
1131	793	0	0	2	7.14	0	0	6	21.43	4	14.29	12	42.86	0	0	0	0	
1132	793	1	3.57	4	14.29	0	0	1	3.57	0	0	3	10.71	1	3.57	0	0	
1133	793	1	3.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1134	793	3	10.71	0	0	0	0	10	35.71	1	3.57	0	0	0	0	0	0	
