Results of parsing:
ID	nyskol	SK1X	%	Class Average	Spread	Difference	SK2X	%	Class Average	Spread	Difference	SK3X	%	Class Average	Spread	Difference	SK4X	%	Class Average	Spread	Difference	SK5X	%	Class Average	Spread	Difference	SK6X	%	Class Average	Spread	Difference	SK7X	%	Class Average	Spread	Difference	SK10X	%	Class Average	Spread	Difference	Class size	
57	173	2	10.53	1.45	1.73	0.3177	1	5.26	1.15	2.28	-0.0659	1	5.26	0.80	1.74	0.1153	0	0.00	1.30	2.23	-0.5838	1	5.26	0.75	1.62	0.1545	0	0.00	1.20	1.74	-0.6916	0	0.00	0.80	1.70	-0.4694	4	21.05	1.20	1.51	1.8569	20
58	174	1	4.76	1.86	2.21	-0.3907	6	28.57	1.23	2.16	2.2109	1	4.76	1.14	1.28	-0.1062	2	9.52	1.59	3.89	0.1052	0	0.00	1.05	2.77	-0.3776	4	19.05	1.36	3.66	0.7206	2	9.52	1.27	1.64	0.4439	0	0.00	1.05	1.76	-0.5944	22
59	174	1	4.76	1.86	2.21	-0.3907	0	0.00	1.23	2.16	-0.5685	1	4.76	1.14	1.28	-0.1062	0	0.00	1.59	3.89	-0.4093	1	4.76	1.05	2.77	-0.0164	0	0.00	1.36	3.66	-0.3727	0	0.00	1.27	1.64	-0.7769	6	28.57	1.05	1.76	2.8171	22
60	174	0	0.00	1.86	2.21	-0.8432	3	14.29	1.23	2.16	0.8212	0	0.00	1.14	1.28	-0.8854	0	0.00	1.59	3.89	-0.4093	1	4.76	1.05	2.77	-0.0164	3	14.29	1.36	3.66	0.4473	1	4.76	1.27	1.64	-0.1665	2	9.52	1.05	1.76	0.5428	22
61	174	0	0.00	1.86	2.21	-0.8432	6	28.57	1.23	2.16	2.2109	0	0.00	1.14	1.28	-0.8854	0	0.00	1.59	3.89	-0.4093	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	5	23.81	1.27	1.64	2.2751	0	0.00	1.05	1.76	-0.5944	22
62	174	0	0.00	1.86	2.21	-0.8432	0	0.00	1.23	2.16	-0.5685	1	4.76	1.14	1.28	-0.1062	2	9.52	1.59	3.89	0.1052	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	1	4.76	1.27	1.64	-0.1665	0	0.00	1.05	1.76	-0.5944	22
63	174	0	0.00	1.86	2.21	-0.8432	0	0.00	1.23	2.16	-0.5685	0	0.00	1.14	1.28	-0.8854	1	4.76	1.59	3.89	-0.1520	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	2	9.52	1.27	1.64	0.4439	0	0.00	1.05	1.76	-0.5944	22
64	174	7	33.33	1.86	2.21	2.3239	0	0.00	1.23	2.16	-0.5685	0	0.00	1.14	1.28	-0.8854	0	0.00	1.59	3.89	-0.4093	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	0	0.00	1.27	1.64	-0.7769	0	0.00	1.05	1.76	-0.5944	22
65	174	0	0.00	1.86	2.21	-0.8432	0	0.00	1.23	2.16	-0.5685	2	9.52	1.14	1.28	0.6729	5	23.81	1.59	3.89	0.8770	0	0.00	1.05	2.77	-0.3776	1	4.76	1.36	3.66	-0.0994	1	4.76	1.27	1.64	-0.1665	0	0.00	1.05	1.76	-0.5944	22
66	174	6	28.57	1.86	2.21	1.8714	0	0.00	1.23	2.16	-0.5685	4	19.05	1.14	1.28	2.2312	1	4.76	1.59	3.89	-0.1520	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	0	0.00	1.27	1.64	-0.7769	1	4.76	1.05	1.76	-0.0258	22
67	174	2	9.52	1.86	2.21	0.0617	0	0.00	1.23	2.16	-0.5685	3	14.29	1.14	1.28	1.4521	0	0.00	1.59	3.89	-0.4093	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	0	0.00	1.27	1.64	-0.7769	2	9.52	1.05	1.76	0.5428	22
68	174	1	4.76	1.86	2.21	-0.3907	2	9.52	1.23	2.16	0.3580	2	9.52	1.14	1.28	0.6729	0	0.00	1.59	3.89	-0.4093	6	28.57	1.05	2.77	1.7896	0	0.00	1.36	3.66	-0.3727	0	0.00	1.27	1.64	-0.7769	1	4.76	1.05	1.76	-0.0258	22
69	174	5	23.81	1.86	2.21	1.4190	0	0.00	1.23	2.16	-0.5685	0	0.00	1.14	1.28	-0.8854	3	14.29	1.59	3.89	0.3625	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	0	0.00	1.27	1.64	-0.7769	5	23.81	1.05	1.76	2.2485	22
70	174	0	0.00	1.86	2.21	-0.8432	3	14.29	1.23	2.16	0.8212	0	0.00	1.14	1.28	-0.8854	0	0.00	1.59	3.89	-0.4093	0	0.00	1.05	2.77	-0.3776	0	0.00	1.36	3.66	-0.3727	1	4.76	1.27	1.64	-0.1665	0	0.00	1.05	1.76	-0.5944	22
